Date,Region,Product ID,Product Name,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Average Inventory,Warehouse Capacity,COGS
2025-12-08,East,P05768,Keyboard,Electronics,Supplier A,Warehouse 3,Fulfilled,497.0,1435.0,9594.51,True,3.0,False,1840.0,8977,17222.58
2025-06-22, North ,P00503,Laptop,Electronics,Supplier B,Warehouse 2,Fulfilled,381.0,802.0,2065.29,True,22.0,False,,6607,44920.69
2026-05-18,West,P00867,Keyboard,Electronics,Supplier A,Warehouse 3,Fulfilled,279.0,2875.0,9679.48,True,30.0,False,1675.0,8621,14869.43
2026-02-03,North,P07759,Bookshelf,Furniture,Supplier D,Warehouse 2,Pending,1021.0,2195.0,-50,True,8.0,False,2649.0,5851,106992.69
2026-01-29,North,P08241,Mouse,Electronics,Supplier C,Warehouse 2,Fulfilled,339.0,4509.0,12465.01,True,26.0,False,3590.0,8978,18386.14
2025-03-25,,P07665,Smartphone,Electronics,Supplier A,Warehouse 1,Canceled,269.0,1691.0,10508.1,True,24.0,False,2190.0,5729,29169.07
2026-02-13,West,P07888,Conference Table,Furniture,Supplier A,Warehouse 1,Pending,760.0,1070.0,11025.73,True,24.0,False,1824.0,7497,16731.46
2025-03-15,East,P07582,General Product,Accessories,Supplier B,Warehouse 1,Fulfilled,731.0,3552.0,4273.19,True,30.0,False,1787.0,7710,70244.6
2025-12-27,North,P08139,T-Shirt,Clothing,Supplier D,Warehouse 2,Fulfilled,584.0,1215.0,10798.95,True,28.0,True,880.0,6194,43609.27
2026-01-08,North,P06919,General Product,Accessories,Supplier A,Warehouse 1,Pending,664.0,2029.0,4794.23,True,32.0,False,3098.0,7648,67718.5
2025-05-26,South,P09613,Tablet,Electronics,Supplier A,Warehouse 2,Fulfilled,426.0,5161.0,11179.02,True,24.0,False,4423.0,6665,26538.52
2025-07-05,East,P00284,Office Chair,Furniture,Supplier D,Warehouse 2,Fulfilled,88.0,1851.0,3850.42,True,18.0,False,3262.0,9577,4660.32
2025-06-01,North,P00560,Office Chair, Furniture ,Supplier D,Warehouse 2,Fulfilled,223.0,775.0,477.07,False,21.0,False,576.0,5519,13121.81
2026-03-20,West,P09681,General Product,Accessories,Supplier C,Warehouse 3,Fulfilled,256.0,1798.0,11245.35,True,1.0,False,1866.0,9833,18669.92
2026-04-28,North,P09797,Mouse,Electronics,Supplier B,Warehouse 2,Fulfilled,542.0,5886.0,16172.36,True,29.0,False,4729.0,6107,30859.76
2025-05-01,North,P03770,General Product,Accessories,Supplier A,Warehouse 3,Fulfilled,784.0,4392.0,4326.94,True,14.0,False,2035.0,5585,75392.03
2026-07-24,North,P08159,Sneakers,Clothing,Supplier B,Warehouse 2,Fulfilled,316.0,4631.0,660.99,True,22.0,False,4158.0,5227,18960.53
2025-03-05,North,P08626,Tablet,Electronics,Supplier B,Warehouse 3,Fulfilled,711.0,1488.0,2495.91,True,15.0,False,2989.0,8424,80325.28
2026-02-03,West,P08102,Keyboard,Electronics,Supplier B,Warehouse 1,Pending,528.0,367.0,1650.39,True,29.0,False,383.0,8604,57410.7
2025-03-01,South,P04203,General Product,Accessories,Supplier C,Warehouse 3,Fulfilled,431.0,3486.0,15383.1,False,29.0,False,3573.0,9819,14486.12
2025-02-28,East,P02844,Office Chair,Furniture,Supplier D,Warehouse 3,Fulfilled,1171.0,2855.0,4913.24,True,34.0,False,,7607,29057.17
2025-02-07,South,P07500,Desk,Furniture,supplier a,Warehouse 1,Fulfilled,840.0,930.0,7566.68,True,9.0,True,452.0,6804,76745.98
2026-07-04,West,P07950,Jacket,Clothing,Supplier B,Warehouse 2,Pending,312.0,2821.0,16243.38,True,19.0,False,1725.0,7630,35686.91
2026-04-01,East,P02297,Keyboard,Electronics,Supplier B,Warehouse 3,Fulfilled,167.0,1274.0,1603.3,True,13.0,False,2054.0,8447,6866.09
2025-12-22,North,P01681,Jeans,Clothing,Supplier A,Warehouse 3,Pending,700.0,5766.0,12289.11,True,5.0,False,3666.0,9766,49774.93
2025-07-03,West,P09186,Tablet,Electronics,Supplier B,Warehouse 3,Pending,575.0,1684.0,1964.47,True,17.0,False,2152.0,9058,54392.94
2025-08-14,North,P06705,Bookshelf,Furniture,Supplier D,Warehouse 3,Fulfilled,576.0,259.0,15915.44,True,16.0,False,1333.0,6683,35837.14
2026-04-19,South,P02830,Smartphone,Electronics,Supplier D,Warehouse 3,Fulfilled,421.0,826.0,8998.07,True,26.0,False,932.0,9069,44579.65
2025-04-09,West,P00150,General Product,Accessories,Supplier C,Warehouse 3,Fulfilled,232.0,2779.0,10150.07,True,1.0,False,1748.0,9833,24041.0
2026-01-16,North,P02332,Monitor,electronics,supplier a,Warehouse 1,Fulfilled,228.0,5250.0,15829.21,True,20.0,False,3885.0,8831,17241.99
2025-09-21,West,P07083,Desk,Furniture,Supplier A,Warehouse 1,Fulfilled,56.0,5681.0,10640.0,True,4.0,False,2992.0,8886,6270.01
2026/05/31,West,P08482,Bookshelf,Furniture,Supplier D,Warehouse 1,fulfilled,311.0,3035.0,9055.48,True,28.0,False,3682.0,9822,13432.71
2026-03-11,East,P05527,General Product,Accessories,Supplier A,Warehouse 2, Fulfilled ,366.0,903.0,11307.01,True,15.0,True,531.0,5931,14300.54
2025-02-26,West,P06161,Monitor,Electronics,Supplier A,Warehouse 2,Fulfilled,318.0,1179.0,3930.53,True,31.0,False,3032.0,6662,16136.8
2025-07-21,North,P02413,Desk,Furniture,Supplier A,Warehouse 3,Fulfilled,843.0,211.0,5662.3,True,16.0,False,252.0,8542,59514.7
2025-05-18,West,P00785,Laptop,Electronics,Supplier A,Warehouse 3,Fulfilled,180.0,1442.0,6120.01,True,17.0,False,750.0,7845,18408.0
2025-06-23,East,P08527,Filing Cabinet,Furniture,Supplier B,Warehouse 3,Fulfilled,326.0,5967.0,9867.57,True,23.0,False,4470.0,7987,11940.14
2025-04-20,West,P08990,Filing Cabinet,Furniture,Supplier C,Warehouse 1,Fulfilled,859.0,1946.0,12052.44,True,28.0,False,1360.0,6041,97874.37
2025-06-01,South,P04736,Conference Table,Furniture,Supplier B,Warehouse 3,Fulfilled,245.0,2550.0,1141.33,True,20.0,False,2684.0,5959,9749.3
2025-11-16,South,P08050,Jacket,Clothing,Supplier B,Warehouse 1,Canceled,81.0,841.0,5482.36,True,22.0,False,2078.0,5183,4504.87
2025-05-10,South,P07874,T-Shirt,Clothing,Supplier D,Warehouse 1,Fulfilled,828.0,2543.0,4411.56,True,11.0,False,3629.0,7558,69228.74
2025-05-26,South,P06137,Filing Cabinet,Furniture,Supplier A,Warehouse 2,Canceled,734.0,4265.0,9138.35,True,17.0,False,2873.0,6589,58305.23
2025-02-07,West,P05464,Mouse,Electronics,Supplier A,Warehouse 3,Fulfilled,536.0,4234.0,10869.89,True,2.0,False,3661.0,8362,53403.09
2025-08-28,North,P04898,Formal Shirt,Clothing,Supplier D,Warehouse 3,Pending,447.0,1499.0,9249.65,True,16.0,True,2184.0,8728,49456.58
2026-06-20,East,P08145,Tablet, Electronics ,Supplier A,Warehouse 3,Fulfilled,684.0,3954.0,5016.76,True,19.0,False,2328.0,5995,41959.23
2025-08-02,East,P09201,Desk,Furniture,Supplier A,warehouse 1,Fulfilled,933.0,5459.0,3827.22,True,20.0,False,,8877,54258.62
2025-12-10,South,P00434,Smartphone,Electronics,Supplier C,Warehouse 3,Fulfilled,114.0,5044.0,8530.96,True,20.0,False,2706.0,7436,5737.4
2025-05-13,South,P07916,Filing Cabinet, Furniture ,Supplier A,Warehouse 3,Fulfilled,672.0,795.0,4821.14,True,17.0,False,2467.0,5979,18081.88
2026-08-12,North,P02542,General Product,Accessories,Supplier C,Warehouse 2,Fulfilled,433.0,1253.0,8096.4,True,2.0,False,2123.0,5677,28278.47
2025-06-13,West,P08965,Jeans,Clothing,Supplier A,warehouse 2,Fulfilled,769.0,2562.0,10805.54,True,19.0,False,2032.0,6317,56451.36
2025-12-09,,P00209,Office Chair,Furniture,Supplier A,Warehouse 1,Pending,755.0,5520.0,6498.42,True,21.0,False,3430.0,8174,29146.25
2026-07-31,South,P08337,Desk,Furniture,Supplier B,Warehouse 1,Pending,777.0,2726.0,1622.19,True,11.0,False,1793.0,5257,46608.87
2025-01-26,West,P03058,Bookshelf,Furniture,Supplier C,Warehouse 3,Fulfilled,181.0,3641.0,1487.54,True,27.0,False,3942.0,7562,17396.15
2026-08-28,West,P00862,General Product,Accessories,Supplier D,Warehouse 2,Fulfilled,1065.0,3739.0,10315.87,True,26.0,False,2733.0,7529,53162.93
2025-03-18,East,P05215,Desk,Furniture,Supplier B,Warehouse 1,Fulfilled,433.0,2414.0,16828.66,True,11.0,False,3155.0,5348,26361.22
2025-05-13,North,P04263,Smartphone,Electronics,Supplier C,Warehouse 2,Fulfilled,455.0,3815.0,15351.33,True,29.0,False,4143.0,8978,10011.34
2025-02-13,South,P09005,General Product,Accessories,Supplier C,Warehouse 2,Fulfilled,197.0,3017.0,7607.89,True,30.0,False,3528.0,5082,5860.6
2025-05-29,North,P06266,Filing Cabinet,Furniture,Supplier D,Warehouse 2,pending,744.0,3059.0,4598.4,True,13.0,False,2052.0,5376,40467.93
2026-08-01,North,P07879,Office Chair,Furniture,Supplier A,Warehouse 3,Fulfilled,763.0,444.0,1395.2,True,11.0,False,1191.0,5781,72453.28
2025-09-06,East,P01356,General Product,Accessories,Supplier B,Warehouse 2,Fulfilled,677.0,331.0,16452.98,True,28.0,False,2154.0,9854,16180.74
2025/03/23,South,P01996,Tablet,Electronics,Supplier B,Warehouse 3,Fulfilled,61.0,355.0,12112.71,True,8.0,False,1515.0,8898,5042.18
2026-01-06,South,P01028,Keyboard,Electronics,Supplier B,Warehouse 2,Pending,223.0,5750.0,14222.19,True,4.0,False,4582.0,6317,
2026-05-01,West,P07997,Formal Shirt,Clothing,Supplier C,Warehouse 3, Fulfilled ,543.0,4178.0,8875.18,False,24.0,False,1621.0,7889,36319.12
2025-11-26,East,P02208,Office Chair,Furniture,Supplier D,Warehouse 3,Fulfilled,876.0,5686.0,6673.32,True,21.0,False,3585.0,6652,85797.41
2025-09-02,North,P04986,Jeans,Clothing,Supplier A,Warehouse 3,Canceled,746.0,3451.0,6894.17,True,21.0,False,1771.0,6488,42710.71
2025-03-26,West,P00198,Sneakers,Clothing,Supplier C,Warehouse 1,Fulfilled,605.0,2318.0,3831.78,True,17.0,False,2674.0,5856,64129.38
2026-02-07,West,P02703,Desk,Furniture,Supplier B,Warehouse 1,Pending,673.0,1215.0,11223.05,True,6.0,False,3269.0,5983,44938.64
2025-02-17,East,P04099,General Product,Accessories,Supplier B,Warehouse 1,Pending,651.0,3779.0,9911.52,True,8.0,False,4213.0,5115,68308.43
2025-08-12,South,P08242,Monitor,Electronics,Supplier A,Warehouse 1,Fulfilled,883.0,1139.0,4393.09,True,20.0,False,1951.0,9165,18061.02
2025-03-07,East,P09425,General Product,Accessories,Supplier A,Warehouse 2,Fulfilled,330.0,1264.0,8765.14,True,28.0,False,1435.0,6565,8448.9
03-23-2026,South,P03600,Office Chair,Furniture,Supplier C,Warehouse 3,Pending,650.0,516.0,9274.82,True,15.0,False,528.0,9268,27328.79
2026-06-24,North,P04844,Tablet,Electronics,Suppplier A,Warehouse 3,Fulfilled,668.0,3048.0,2918.5,True,19.0,False,2118.0,5434,52419.37
2026-06-25,North,P00369,General Product,Accessories,Supplier D,Warehouse 3,Fulfilled,212.0,4780.0,15934.87,True,22.0,False,2758.0,5080,21636.61
2026-06-01,South,P03584,Monitor,Electronics,Supplier D,Warehouse 2,Fulfilled,476.0,2743.0,7378.56,True,22.0,False,1746.0,5570,27741.91
2026-06-03,East,P07989,Jeans,Clothing,Supplier C,Warehouse 2,Fulfilled,328.0,5174.0,6585.1,False,19.0,False,,8191,28331.98
2025-09-25,West,P01332,General Product,Accessories,Supplier B,Warehouse 2,Fulfilled,138.0,604.0,8795.95,True,14.0,True,758.0,6222,7474.12
2025-10-30,South,P09303,Tablet,Electronics,Supplier C,Warehouse 3,Fulfilled,90.0,4347.0,6314.8,True,20.0,False,2679.0,7436,8955.24
2025-01-25,West,P03193,Office Chair,Furniture,Supplier C,Warehouse 1,Fulfilled,188.0,3423.0,4048.3,True,18.0,False,2460.0,5239,16719.09
2026-08-03,South,P01612,Jeans,Clothing,Supplier D,Warehouse 3,Fulfilled,116.0,4094.0,8858.6,True,20.0,False,3777.0,5295,7222.58
2026-01-04,North,P04547,Jeans,Clothing,Supplier A,Warehouse 3,Fulfilled,70.0,3079.0,6790.72,True,29.0,False,2873.0,6475,7914.38
2026-06-14,West,P09996,Formal Shirt,Clothing,Supplier B,Warehouse 2,Pending,318.0,1935.0,16905.28,True,17.0,False,1390.0,7630,35832.92
2025-11-05,North,P08968,Tablet,Electronics,Supplier A,Warehouse 2,Fulfilled,556.0,3850.0,7480.97,False,8.0,False,3409.0,8843,61535.75
2026-08-09,south,P05430,General Product,Accessories,Supplier C,Warehouse 1,Fulfilled,360.0,5576.0,1972.59,True,23.0,False,2010.0,7364,34586.72
2025-07-10,North,P02741,Keyboard,Electronics,Supplier A,Warehouse 2,Fulfilled,772.0,969.0,2037.14,True,1.0,False,2133.0,8275,32540.74
2026-07-06,West,P06599,Jeans,Clothing,Supplier B,Warehouse 3,Fulfilled,113.0,2177.0,4878.45,True,17.0,False,2333.0,8403,4830.27
2025-06-15,West,P03568,General Product,Accessories,Supplier D, Warehouse 1 ,Pending,461.0,1096.0,8704.06,True,16.0,False,1245.0,6676,18489.13
2025-10-03,North,P07876,Sneakers,Clothing,Supplier D,Warehouse 1, Canceled ,776.0,2072.0,1982.23,True,2.0,False,3398.0,8290,30932.22
2025-02-08,West,P07362,Tablet,Electronics,Supplier B,Warehouse 2,Pending,151.0,2411.0,6907.47,True,11.0,False,4181.0,9911,16274.93
2025-05-27,North,P04700,Conference Table,Furniture,Supplier C,Warehouse 2,Pending,819.0,1173.0,9471.56,True,27.0,False,3396.0,5982,50537.4
2025-02-21,North,P08659,Office Chair,Furniture,supplier b,Warehouse 3,Pending,232.0,3947.0,13622.0,True,8.0,False,3538.0,5286,23975.29
2026-02-14,West,P09984,Mouse,Electronics,Supplier C,Warehouse 2,Fulfilled,92.0,4977.0,4426.31,True,9.0,False,3802.0,9135,11013.94
2025-04-21,North,P09112,Conference Table,Furniture,Supplier C,Warehouse 2,Pending,242.0,1350.0,8600.84,True,12.0,True,2776.0,7934,16265.0
2025-09-22,South,P08019,General Product,Accessories, Supplier D ,Warehouse 2,Fulfilled,123.0,6171.0,6014.39,True,15.0,False,3211.0,8197,7038.69
2025-06-15,West,P00164,General Product,Accessories,Supplier A,Warehouse 3,Fulfilled,607.0,4498.0,8317.25,True,27.0,False,4101.0,7470,72505.67
2026-01-13,South,P07823,Smartphone,Electronics,supplier b,Warehouse 2,Pending,555.0,3194.0,4123.02,True,23.0,False,4949.0,7381,28062.02
2026-07-30,East,P08376,Desk,Furniture,Supplier A, Warehouse 3 ,Fulfilled,358.0,2673.0,6055.63,True,29.0,False,3461.0,5133,31034.98
2025-08-05,North,P08165,T-Shirt,Clothing,Supplier D,Warehouse 1,Pending,839.0,2297.0,9835.52,True,7.0,False,1462.0,9802,32323.32
2025-09-27,West,P07129,Laptop,Electronics,supplier a,Warehouse 3,Fulfilled,293.0,2111.0,10320.42,True,25.0,False,1479.0,8621,28277.26
2026-02-09,North,P04366,Keyboard,Electronics,Supplier B,Warehouse 1,Pending,565.0,3530.0,10152.19,False,26.0,True,4156.0,5216,61056.19
2025-05-21,North,P02318,Formal Shirt,Clothing, Supplier D ,Warehouse 3,Pending,360.0,1074.0,8044.29,True,11.0,True,2115.0,8728,22679.03
2025-07-23,North,P01515,Jacket,Clothing,Supplier B,Warehouse 3,Fulfilled,205.0,2265.0,7151.08,True,10.0,False,2106.0,8825,11234.15
2026-05-07,East,P05327,General Product,Accessories,Supplier B,Warehouse 2,Fulfilled,797.0,2678.0,551.5,True,3.0,False,1501.0,8743,50702.09
2026-04-27,North,P07155,Formal Shirt,Clothing,Supplier C,Warehouse 3,Pending,481.0,4013.0,6765.71,True,16.0,False,4614.0,6197,26283.16
2025-03-16,West,P04931,Conference Table,Furniture,Supplier D,Warehouse 2,Pending,937.0,3373.0,1638.23,True,15.0,True,3261.0,8978,55413.34
2025-09-14,West,P08459,Office Chair,Furniture,Supplier D,Warehouse 2,Fulfilled,1038.0,1534.0,2402.14,True,6.0,False,945.0,7165,23483.8
2026-06-27,North,P07731,General Product,Accessories, Supplier D ,Warehouse 2,Fulfilled,591.0,2562.0,4855.75,True,13.0,False,4428.0,7433,26873.56
2025-05-26,East,P02921,Bookshelf,Furniture,Supplier C,Warehouse 3,Fulfilled,603.0,1131.0,4121.27,True,8.0,False,2471.0,5466,22404.56
2026-05-23,East,P02861,T-Shirt,Clothing,Supplier D,Warehouse 2,Fulfilled,824.0,2260.0,12518.99,True,20.0,False,2612.0,9987,32269.18
2026-05-03,West,P08443,General Product,Accessories,Supplier A,Warehouse 2,Pending,684.0,3842.0,3950.11,True,26.0,False,3793.0,8556,17913.08
2025-01-28,South,P08550,Jacket,Clothing,Supplier A,Warehouse 2,Pending,290.0,4486.0,5031.19,True,2.0,False,2452.0,6134,22328.9
2025-03-10,West,P08135,Monitor,Electronics,Supplier B,Warehouse 2,Canceled,479.0,4884.0,4656.33,False,25.0,False,2030.0,8226,37605.59
2025-05-25,North,P09825,T-Shirt,Clothing,Supplier C,Warehouse 1,Fulfilled,199.0,1943.0,3895.18,True,7.0,False,1581.0,5099,14579.77
2025-07-16,North,P08872,Keyboard,Electronics,Supplier A,Warehouse 2,Pending,526.0,3481.0,1376.76,True,16.0,False,3641.0,9304,51767.07
2025-06-14,South,P07535,General Product,Accessories,Supplier A,Warehouse 3,Fulfilled,728.0,2739.0,2390.42,True,25.0,False,3338.0,6780,52080.49
2026/04/19,North,P05779,Jeans,Clothing,Supplier D,Warehouse 1,Fulfilled,305.0,1657.0,11683.12,True,23.0,False,2547.0,8745,14937.15
2026-06-13,West,P07580,Laptop,Electronics,Supplier A,Warehouse 1,Fulfilled,272.0,,1843.54,True,6.0,False,1817.0,5148,11759.77
2025-03-02,North,P04497,Office Chair,Furniture,supplier c,Warehouse 1,Pending,112.0,1126.0,15504.97,True,20.0,False,2369.0,8821,3826.49
2025-07-10,South,P06897,Keyboard,Electronics,Supplier D,Warehouse 3,Canceled,74.0,3845.0,8892.48,True,7.0,False,2305.0,8484,6601.37
2026-05-21,North,P06982,Jacket,Clothing,Supplier C,Warehouse 2,Fulfilled,1158.0,634.0,11686.22,True,12.0,False,881.0,8885,41353.12
2025-03-11,North,P01703,Smartphone,Electronics,supplier a,Warehouse 3,Fulfilled,90.0,173.0,1591.97,False,7.0,False,1682.0,8437,4716.6
2026-05-04,North,P05115,Jacket,Clothing,Supplier C,Warehouse 3,Fulfilled,670.0,4337.0,3941.99,True,15.0,False,4726.0,7857,43573.8
2025-08-31,West,P05896,General Product,Accessories,Supplier B,Warehouse 1,Pending,103.0,4659.0,2254.61,True,29.0,False,2368.0,5459,7943.58
2025-12-03,East,P01064,Keyboard,Electronics,Supplier A,Warehouse 2,Canceled,685.0,1341.0,9599.54,True,6.0,False,1561.0,9917,30192.24
2025-10-09,West,P03658,Monitor,Electronics,Supplier A,Warehouse 1,Fulfilled,691.0,557.0,11393.63,True,26.0,False,1961.0,8002,31148.76
2026-06-10,West,P05773,Sneakers,Clothing,Supplier A,Warehouse 1,Fulfilled,671.0,1595.0,9056.63,True,22.0,False,3361.0,7484,17692.68
2025-11-03,East,P06408,Formal Shirt,Clothing,Supplier C,Warehouse 1,Canceled,233.0,1629.0,6088.52,True,5.0,False,2029.0,5565,5835.29
2026-08-13,North,P09749,Jeans,Clothing,Supplier D,Warehouse 1,Canceled,719.0,2639.0,2078.06,True,2.0,False,2621.0,8290,71014.97
2025-02-01,South,P03588,T-Shirt,Clothing, Supplier A ,Warehouse 2,Fulfilled,817.0,3509.0,9331.8,True,15.0,False,3217.0,9771,60577.75
2026-08-21,East,P08696,Laptop,Electronics,Supplier A,Warehouse 3,Fulfilled,504.0,901.0,8868.93,True,10.0,False,811.0,9639,34181.39
2025-12-11,west,P04251,General Product,Accessories,Supplier A,Warehouse 2,Canceled,803.0,1721.0,10467.27,True,6.0,False,1658.0,8383,25739.9
2025-01-19,West,P08882,Monitor,Electronics,Supplier D,Warehouse 1,Fulfilled,547.0,329.0,5118.02,True,27.0,False,279.0,9044,49649.98
2025-07-19,West,P08162,Formal Shirt,Clothing,Supplier C,Warehouse 2,Pending,747.0,2917.0,2580.38,True,9.0,False,3810.0,7046,52944.12
2026-06-29,East,P07525,Office Chair,Furniture,Supplier D,Warehouse 3,Fulfilled,1062.0,6021.0,5818.68,True,20.0,False,3134.0,6652,97368.98
2025-01-10,South,P01672,Formal Shirt,Clothing,Supplier B,Warehouse 2,Fulfilled,634.0,4023.0,3886.99,True,26.0,False,3574.0,8333,42668.51
2026-01-06,South,P09615,T-Shirt,Clothing,Supplier B, Warehouse 3 ,Fulfilled,700.0,1028.0,1265.85,True,18.0,False,1713.0,8281,50355.29
2025-07-05,East,P01594,Conference Table,Furniture,Supplier D,Warehouse 2,Fulfilled,241.0,294.0,8522.52,True,25.0,False,1464.0,9225,9033.01
2026-07-20,West,P03829,T-Shirt,Clothing,Supplier C,Warehouse 2,Pending,682.0,4721.0,2204.66,True,7.0,False,3695.0,7046,49877.2
2025-10-24,West,P01240,General Product,Accessories,Supplier A,Warehouse 2,Fulfilled,90.0,2085.0,7872.55,True,22.0,False,2193.0,9958,8026.91
2025-01-06,West,P08239,Bookshelf,Furniture,Supplier D,Warehouse 1,Fulfilled,395.0,3691.0,7594.07,True,26.0,False,,9822,36737.55
2025-04-03,North,P04437,Filing Cabinet,Furniture,Supplier C,Warehouse 2,pending,778.0,854.0,7404.84,True,20.0,False,2997.0,5982,70299.34
2025-10-24,South,P07866,Sneakers,Clothing,Supplier A,Warehouse 2,Fulfilled,503.0,3717.0,7687.65,True,12.0,False,2316.0,9771,25612.69
2026-02-19,North,P03982,Mouse,Electronics,Supplier C,Warehouse 2,Canceled,389.0,3862.0,6170.06,True,9.0,False,2214.0,5787,12369.24
2026-08-16,North,P05091,General Product,Accessories,Supplier D,Warehouse 3,Pending,432.0,2154.0,11628.88,True,23.0,False,2272.0,5224,32362.61
2026-02-11,North,P08410,Jeans,Clothing,Supplier B,Warehouse 2,Fulfilled,366.0,5866.0,6980.66,True,16.0,False,4848.0,6121,31387.83
2025-05-26,West,P08511,General Product,Accessories,Supplier D,warehouse 2,Canceled,320.0,1828.0,3014.12,True,26.0,True,1381.0,8468,35228.7
2025-03-18,East,P08046,Sneakers,Clothing,Supplier A,Warehouse 3,Fulfilled,350.0,1859.0,7706.72,True,28.0,False,3374.0,9211,21596.67
2025-08-11,East,P07285,Bookshelf,Furniture,Supplier C,Warehouse 3,fulfilled,846.0,3887.0,13054.18,False,12.0,False,4766.0,8631,56247.75
2025-03-10,South,P03779,Tablet,Electronics,Supplier B,Warehouse 3,Fulfilled,653.0,5284.0,8298.04,True,23.0,False,2732.0,7611,61663.8
2026-02-27,West,P01944,Smartphone, Electronics ,Supplier C,Warehouse 2,Fulfilled,101.0,3493.0,4442.26,True,10.0,False,3956.0,9135,4555.73
2026-03-08,East,P00524,Desk,Furniture,Supplier C,Warehouse 3,Fulfilled,357.0,4239.0,11465.54,True,3.0,True,3748.0,9189,22970.75
2025-02-19,West,P07010,General Product,Accessories,Supplier A,Warehouse 2,Canceled,1045.0,2458.0,12339.01,True,6.0,False,2200.0,8383,104904.77
2026-08-01,South,P01314,Laptop,Electronics,Supplier C,Warehouse 3,Canceled,670.0,763.0,10438.56,True,4.0,True,2174.0,8346,15030.71
2025-12-06,East,P06710,General Product,Accessories,Supplier D,Warehouse 3,Fulfilled,390.0,2331.0,3364.19,True,14.0,False,2468.0,8838,46163.51
2026-07-15,South,P05076,Bookshelf,Furniture,Supplier A,Warehouse 2,Fulfilled,547.0,950.0,6733.4,True,7.0,False,2434.0,9754,11765.87
